"number_of_elements","mean_atomic_mass","wtd_mean_atomic_mass","gmean_atomic_mass","wtd_gmean_atomic_mass","entropy_atomic_mass","wtd_entropy_atomic_mass","range_atomic_mass","wtd_range_atomic_mass","std_atomic_mass","wtd_std_atomic_mass","mean_fie","wtd_mean_fie","gmean_fie","wtd_gmean_fie","entropy_fie","wtd_entropy_fie","range_fie","wtd_range_fie","std_fie","wtd_std_fie","mean_atomic_radius","wtd_mean_atomic_radius","gmean_atomic_radius","wtd_gmean_atomic_radius","entropy_atomic_radius","wtd_entropy_atomic_radius","range_atomic_radius","wtd_range_atomic_radius","std_atomic_radius","wtd_std_atomic_radius","mean_Density","wtd_mean_Density","gmean_Density","wtd_gmean_Density","entropy_Density","wtd_entropy_Density","range_Density","wtd_range_Density","std_Density","wtd_std_Density","mean_ElectronAffinity","wtd_mean_ElectronAffinity","gmean_ElectronAffinity","wtd_gmean_ElectronAffinity","entropy_ElectronAffinity","wtd_entropy_ElectronAffinity","range_ElectronAffinity","wtd_range_ElectronAffinity","std_ElectronAffinity","wtd_std_ElectronAffinity","mean_FusionHeat","wtd_mean_FusionHeat","gmean_FusionHeat","wtd_gmean_FusionHeat","entropy_FusionHeat","wtd_entropy_FusionHeat","range_FusionHeat","wtd_range_FusionHeat","std_FusionHeat","wtd_std_FusionHeat","mean_ThermalConductivity","wtd_mean_ThermalConductivity","gmean_ThermalConductivity","wtd_gmean_ThermalConductivity","entropy_ThermalConductivity","wtd_entropy_ThermalConductivity","range_ThermalConductivity","wtd_range_ThermalConductivity","std_ThermalConductivity","wtd_std_ThermalConductivity","mean_Valence","wtd_mean_Valence","gmean_Valence","wtd_gmean_Valence","entropy_Valence","wtd_entropy_Valence","range_Valence","wtd_range_Valence","std_Valence","wtd_std_Valence","critical_temp"
3,113.604816333333,113.57090505,97.6869602541931,103.838432400964,0.955284504194581,0.869630325538385,146.025069,51.3391803,61.3848469037622,50.0464000723048,734.333333333333,718.30375,726.627134795357,712.12095264697,1.08778260151833,0.930320215607022,239.2,330.20325,109.716493240027,98.8223613912231,181,188.5575,180.607944375203,188.156140907103,1.09641509838182,0.865713330244961,27,101.4525,12.0830459735946,12.1567550666286,11326.6666666667,10938.85,10035.2095830269,10055.186802354,0.977233699419317,0.899387869186167,13190,4555.8,5726.74621597834,4893.19462902305,121.333333333333,117.24875,100.783716111663,103.708161234456,0.919384858064135,0.871448077518752,172.2,49.43225,74.236843203957,62.8757186713401,20.7,22.715,19.6936652396946,21.695921734712,1.05320784305858,0.762676522295301,14.3,13.776,6.02384152071306,6.03947638458832,135,117.5675,81.2147934252841,78.4966686655671,0.651488399186743,0.734009983106107,289,76.0475,131.151312104251,117.11370732647,5,5,5,5,1.09861228866811,0.904249804389327,0,2.475,0,0,4.6
3,20.6991795333333,17.6556936589,19.2106798606408,16.271844713626,1.03367060781681,0.810080745782457,16.1705386,10.2805413411,7.07686538809835,6.86237743287473,704.9,762.90635,698.323034681193,761.273630552398,1.08951401494566,0.797345528310387,223,379.0322,93.877828408345,47.5193455834306,116.666666666667,115.0145,114.179925171495,111.474976280205,1.07764405545237,0.804693630676435,58,62.9005,23.6971634495683,28.4513319503675,2299.33333333333,2134.113,2260.04046185423,2101.23874550011,1.08216944077673,0.827356552988105,962,1131.45,408.836832435087,370.830415730695,24.5666666666667,16.40125,12.3007336465037,7.35747636107247,0.754800338780251,0.491485157228578,42.5,13.40475,17.5397326724846,14.1536523002898,23.1333333333333,29.423,16.6964578285833,21.0147720560333,0.784790777766936,0.468156562420001,41.3,24.60945,19.0151401666029,20.5802884090578,140.666666666667,96.2375,100.504121016134,66.6554202653435,0.869607205876281,0.691820048792895,208,65.5825,86.0090434521601,70.5985558899755,2.66666666666667,2.5365,2.6207413942089,2.48601048589915,1.08219553003877,0.814193808452204,1,1.3905,0.471404520791032,0.498665970364933,33
4,92.2091,57.700168,67.8691079491572,37.6231627342665,1.17228029225009,1.32672085825414,135.9646,13.652632,55.3076953283176,51.3593281607049,776.875,985.764,720.069665798359,916.319157785807,1.30678030232289,0.906669403977313,810.6,639.06,322.770587066108,349.863891111958,169.25,118.72,142.015397971922,92.589556905248,1.25239790075104,1.34399334831619,205,22,80.8033879240221,81.6085877833945,4428.85725,3132.26308,696.75085366071,78.3416717050656,1.02662160472379,0.837607927539013,8958.571,2149.65692,3226.53575365789,3691.57038935061,82.3375,109.468,60.7214928257155,88.3229302727219,1.1640132003214,0.824400436991511,127.05,71.628,51.12571973821,47.7139578739806,7.6555,5.28344,3.83529965526993,1.41325877752632,1.11155740981811,1.01193952314906,12.878,3.02856,4.68301620219277,5.5187398422466,108.006645,100.0138216,7.19455400938082,1.25255507062863,0.315454762294996,0.193002113146369,399.97342,95.9861784,168.714447551086,168.71501372534,2.25,2.08,2.21336383940064,2.06593805917258,1.36892236074022,1.22209989291178,1,0.8,0.433012701892219,0.271293199325011,92
5,81.428174,56.8624227857143,65.9822856386588,35.7971554750397,1.46045499334499,0.995729775292112,122.90607,36.5663456428572,40.8129298321243,52.5591929736701,771.7,1011.49114285714,729.372111418495,940.23027647369,1.54883487558293,0.792459045153224,772,749.328142857143,282.972952771108,353.859599851785,157,104.418571428571,139.540923742378,84.1354767528978,1.52142494596547,1.1734069232094,171,51.2814285714286,59.5885895117513,67.1515594816407,6021.4858,2966.34514285714,1206.8454252271,53.4516380523471,1.26394202036091,0.80119213927906,12368.571,1623.48342857143,4397.66442203206,3592.30738070551,84.246,111.754785714286,56.3415912374298,98.3903317694015,1.38473241691406,0.784977419116006,135.97,81.2886428571429,49.5096926267978,42.558131713623,10.6644,3.85271428571429,5.19036125129777,1.04021210590677,1.25640401995796,1.00985787008611,25.478,1.816,8.5696224794328,4.71802901384786,113.605316,60.94376,14.2154797860363,0.628359338898897,0.834028206522204,0.303934498847077,399.97342,56.55624,149.173162190253,137.861944218235,3,2.27,2.70192007704123,2.2297183173433,1.49436508345339,1.06841835684108,4,1.13428571428571,1.54919333848297,0.462863756566505,20.5
6,110.320616666667,65.0696192666667,78.2410666140215,38.2112197766004,1.53569548555124,1.64878498963358,188.3839,15.6384,74.9934181311582,67.5537725792667,790.816666666667,1003.09713333333,745.486816801767,934.583714389853,1.73090346720266,1.08046815835784,810.6,661.026666666667,284.502029381553,346.656626051076,161.166666666667,113.07,144.524685587656,89.5319655717333,1.70733389361897,1.68621797889363,205,26.0953333333333,61.5126454930655,75.8603877747361,6567.5715,3421.9808,1495.15859793629,69.309811036174,1.40821838522103,1.41583585313597,13532.571,1193.90453333333,5160.7151571006,4629.19638038683,50.6533333333333,96.2070666666667,17.7919076956343,55.9924917181193,1.13828446183411,0.663259817238215,141,75.933,57.6947691640142,59.6818263521559,6.05866666666667,3.97575333333333,3.5227039801952,1.13292467918416,1.49587843384222,1.41326900149809,12.878,1.64438,4.30562293854082,4.72173273624089,112.05443,73.5302426666667,15.6359965328804,1.03743047782122,1.0046968499222,0.842971816768818,399.97342,53.3191573333333,145.586010666517,137.212242688153,2.16666666666667,2.08866666666667,2.13982638786733,2.07321059990919,1.77823330579971,1.44165324827965,1,0.977333333333333,0.372677996249965,0.284262007466508,100
7,98.1221242857143,57.38768675,75.4649634393433,37.525232938979,1.74324570353273,1.69701894459244,184.5906,15.0459166666667,60.1729621672781,54.9248209373069,754.814285714286,1003.1375,712.334122945868,941.803786199034,1.88444028948911,1.15307194273992,773,647.548333333333,276.811165281478,331.000261596699,165.285714285714,114.958333333333,151.408785679605,92.7615037282584,1.88259139479606,1.69571529930727,171,33.4166666666667,52.3469586665038,70.428734173079,5644.347,3389.93116666667,1618.08408762794,87.480967270576,1.60138370487136,1.32155149217131,13532.571,1492.61883333333,4347.01249870328,4482.82237616911,53.6142857142857,94.70375,20.7406864396285,46.6932000287938,1.41170152074443,0.712627179517227,141,71.125,53.0810517328097,60.7758601209189,6.27885714285714,4.4235,3.97807510691588,1.29128853294131,1.70838377909465,1.33987371755357,12.878,2.09166666666667,3.92440450181649,4.96969463347598,95.3323685714286,82.0466233333333,13.6508916531547,1.3212045084346,1.02189116836748,0.666145253739656,399.97342,66.6533766666667,140.390306556108,147.7086133333,2.42857142857143,2.05833333333333,2.33986162551737,2.04385199713258,1.90542004311014,1.50550001519702,2,0.933333333333333,0.728431359084684,0.297092391166265,81
2,203.895,205.19696969697,203.86821233336,205.174290911501,0.693015803723585,0.607633326769814,6.60999999999999,83.6272727272727,3.30499999999999,3.03774585970792,860.6,803.321212121212,848.228271162899,793.099451833859,0.678806121770965,0.663811528691175,290.8,193.624242424242,145.4,133.642435098799,162.5,159.151515151515,162.277540035582,158.964863665155,0.691778508687726,0.631011641894604,17,55.5151515151515,8.5,7.81265954841675,12437,12004.8484848485,12388.5253359712,11964.3678419733,0.689252099305099,0.642110498852198,2194,3802.42424242424,1097,1008.29264995449,19.05,25.9636363636364,7.40945342113708,13.9014443633579,0.165937031185931,0.0881713809909458,35.1,25.0545454545455,17.55,16.1308441264369,3.53,4.01848484848485,3.30504160336901,3.81898369595256,0.630114238955481,0.46012104264915,2.48,2.63060606060606,1.24,1.13972915765138,21.65,26.9090909090909,17.0440605490593,22.62961419195,0.488658341128752,0.310489981990975,26.7,21.8787878787879,13.35,12.2704711731016,3,3.39393939393939,2.82842712474619,3.24219237832585,0.636514168294813,0.469220348441599,2,2.18181818181818,1,0.919136417460794,6
5,92.60565,51.4619053846154,72.1263189447391,35.0083900391242,1.43294004022449,1.32484751841703,141.2506,20.7643461538462,50.8046463425738,44.4801008651545,754.04,1003.27507692308,709.473299760308,937.069982904317,1.54342982394054,0.898174591294907,810.6,705.682615384615,290.059322208406,342.735146625913,178.2,114.741538461538,154.128981496929,89.7834093806689,1.50269254000291,1.36358014886618,205,38.3853846153846,74.558433459938,79.4257522514585,4968.8858,2950.01792307692,1096.89799417711,66.3229150359339,1.31785557832121,0.848562671971418,8958.571,2046.24592307692,3211.76451735904,3635.44780460517,72.09,109.011384615385,53.1160816531692,86.3707747390833,1.35742892856008,0.768898517177865,127.05,76.6119230769231,50.1110406996303,49.5203272288469,8.5444,5.24315384615385,4.8386456860193,1.33608695166289,1.39593706987587,1.06942794139465,12.878,2.96976923076923,4.48520740211643,5.64056788393283,89.205316,95.5012353846154,8.14227593014743,1.08724158644218,0.443635928700329,0.207090594492516,399.97342,91.3703030769231,155.528813210413,165.848475205911,2.4,2.07923076923077,2.35215804504935,2.06529380134206,1.58902691517397,1.21946108309399,1,1.07,0.489897948556636,0.270098601325275,40.4
5,80.34765,82.1513357142857,65.3421898346016,68.8349013082729,1.46278066889013,1.19739565247403,121.3276,37.18,39.9665542847266,40.5771990438219,772.16,737.067142857143,729.898173296926,701.157102937553,1.54914452837229,1.36389563412091,810.6,288.647142857143,282.232433288593,255.580393961569,169.6,172.535714285714,147.966651071842,154.146211467488,1.5071230346556,1.25345619325644,205,68.2142857142857,70.0873740412637,67.8467191242021,5444.6858,5510.20414285714,1156.18798760199,1785.32737608503,1.29485816381883,0.962022799380971,10278.571,3647.79585714286,3743.15024380355,3311.38422006613,76.47,79.6035714285714,57.016925592642,55.8455737765789,1.38208749638531,1.0475739526098,127.05,47.2435714285714,49.0661349608872,52.3361762492041,13.7444,10.051,6.25150124263461,6.36608361021948,1.22153500625091,1.18313909662772,35.778,5.30185714285714,11.9756137813475,5.78593833604986,114.805316,173.41094,13.5229125309168,25.9834021355433,0.808380884488701,0.293125165032793,399.97342,162.853345714286,151.018341798072,188.730977063995,3,2.22857142857143,2.70192007704123,2.1697510974389,1.49436508345339,1.46181313194122,4,0.685714285714286,1.54919333848297,0.658383921245881,50
3,81.8038333333333,83.5995714285714,80.2252935863332,82.5655989866181,1.07916546853277,0.941455446043091,39.3595,36.042,16.1937868966945,13.2755735696067,801.633333333333,849.371428571429,795.853683134756,842.632752604911,1.09121886664359,0.893262652069875,220.9,430.942857142857,98.6735470573998,105.404916045366,140.333333333333,129,137.219903642309,125.429964988525,1.0770201869205,1.01928199001393,70,38.1428571428571,28.7672653471886,31.2409987036266,8743,7590.85714285714,8131.01500409028,6905.74648605076,1.0319028165997,1.02320790354082,7631,2277.14285714286,3119.11921328228,3377.02021773936,142.533333333333,161.185714285714,137.857005841376,155.621080086186,1.06410396996453,0.810170668546876,85.3,95.1571428571428,38.3251295569311,40.8657183807591,13.4,11.1571428571429,11.5356374011323,9.11940583438882,0.967860761325237,0.981430062517399,16.3,4.32857142857143,6.65782747348312,7.15798398251055,183.506666666667,100.297142857143,31.4812183326289,6.7792150686702,0.592921937577982,0.701090591382316,399.48,56.8457142857143,164.799049619698,138.65912135411,4.66666666666667,5.42857142857143,4.16016764610381,5.12850839944291,1.00424247305408,0.809205473228318,4,3.14285714285714,1.88561808316413,1.39970842444753,3.5
5,79.171174,51.4302918490566,59.994943314639,34.3068969406547,1.38995323673403,1.44286265189939,122.90607,14.3365509433962,50.4249572386324,46.845920744238,738.22,1006.76943396226,690.328114777212,939.454110745872,1.53656957994422,0.912508119289238,810.6,700.695471698113,299.031967521869,344.831535365747,167,109.781132075472,146.121196729093,87.2015017144553,1.50875989419117,1.49235741071641,205,26.9735849056604,68.6352679021507,74.2188326215088,4033.4858,2983.84605660377,843.945344498653,61.9274552565328,1.2247501848213,0.900131531889617,8958.571,2027.89733962264,3207.25675766792,3725.15562110071,66.244,111.094188679245,34.7356747059872,87.5388052192663,1.20974090816925,0.787340397932035,138.63,77.8548679245283,55.5785061332166,47.4856391101589,7.2324,4.774,4.16392151950927,1.23602597882247,1.37811041573788,1.10434840824056,12.878,2.84456603773585,4.16516110612783,5.36963645162701,126.205316,99.7352984905661,13.7839016024086,1.07438366350206,0.835026704071475,0.387110528127181,399.97342,90.5514939622642,155.469670208177,165.944395264451,2.2,2.08301886792453,2.1689435423954,2.06846840989959,1.59416669911802,1.2677078595722,1,1.03396226415094,0.4,0.275910738270655,35
5,55.18976064,45.1361335893333,40.3008492253586,32.1758689096423,1.31499721003137,1.383452393213,121.3276,16.7903944106667,44.4756491937044,40.545384179966,966,1024.25866666667,865.88837824699,945.417913015429,1.50185334549163,1.23770904820939,1177.5,528.272,455.142883059814,386.431531181858,136.4,113.72,107.487053083331,89.0743246155932,1.41309682991265,1.46624472545253,211,30.3733333333333,82.1135798756819,77.5308213981167,2804.625,2467.45016,163.863029638539,59.8662592567945,0.878365336059314,0.758023233017193,8958.571,1791.86432,3336.90269457568,3454.13146783498,122.244,117.516,50.748800654248,67.6820651745936,1.11710104990514,1.08324916485326,325.63,64.084,117.292976533124,83.6070311875742,6.0244,4.94677333333333,2.20104587895384,1.3333326777689,1.14881050884303,1.10779360079158,12.878,2.5992,5.04363970164404,5.3044066902236,123.610856,109.080932266667,4.02790712005103,1.43147017101778,0.750569606511158,0.656974394337229,399.97342,79.997784,157.433022500696,159.617931106846,1.8,1.92,1.74110112659225,1.89211529345119,1.58109375017182,1.3618807081915,1,0.826666666666667,0.4,0.271293199325011,113
7,106.454828571429,87.073804,78.7745405292964,67.9207262520495,1.70974808061963,1.56390868810832,192.981,32.219264,71.3935940516817,62.7354800577088,778.271428571429,724.743,749.292323021429,701.159726693075,1.90483776048211,1.69827007927339,764.1,215.167,235.454998516767,211.605960811599,148,159.73,136.124920937295,149.245620997068,1.87998617782424,1.57877972005194,171,42.47,49.9313814864245,47.9983030950053,5851.20414285714,5496.1129,1686.25341383313,2097.0294350464,1.62666728581842,1.32042244424493,11338.571,2687.8571,4123.77569003942,3918.06244011727,72.4,69.277,39.6247493304713,31.7240574340799,1.61738071536448,1.24970648904367,138.63,35.196,52.0199107485366,55.5011975636562,9.31885714285714,9.3443,5.7328295972755,6.85511446584846,1.71708772174832,1.45008631209431,19.478,3.9078,5.73655066664807,3.88990911333414,100.289511428571,169.572658,17.487432056259,39.5104207665069,1.14401077872012,0.794819698633273,399.97342,119.997342,137.676690624098,165.960428203426,3.14285714285714,2.57,2.86900579917019,2.38622118462441,1.85537272548104,1.7003839616771,3,0.75,1.35526185435788,1.15112987972687,132
5,60.93397464,71.45535504,44.6093912440798,55.339631561195,1.34182238539412,1.19566147687881,122.90607,34.48888746,44.8972461624315,44.3407189794566,1047.9,894.46125,969.690878575021,847.816688690961,1.5349583785485,1.42181110731335,1138.9,290.86125,405.086662332889,292.921823399073,111,128.175,93.0916906741733,113.396963480939,1.45637559724317,1.30174483926344,153,48.225,59.6992462263972,54.5863478811323,3950.025,4937.1105875,231.971507721961,794.999333957124,1.0903632453347,1.08958898188907,7872.571,1968.4788,3303.27832358498,2961.05890142958,123.64,74.5125,79.5122808428765,56.3156909115186,1.23923452185234,1.33376437299932,312.3,29.725,110.913111939031,53.7990227025547,9.6564,12.005975,2.68290407719922,4.81804497302451,0.995338910983156,0.968251313000671,27.478,6.92175,10.3083129482957,10.2578805924701,28.410856,35.506659,2.0678309853957,6.0813208315383,0.915950052563456,0.914308944198491,78.97342,19.74965375,31.2221645006323,31.0930433383697,2.8,3.2375,2.45950948584936,3.05349879125551,1.49440321137961,1.34807655538655,4,1.2375,1.32664991614216,1.10954664165144,26.3
5,61.075723,52.6658949442317,37.491842904089,30.4765667176762,1.21271574202238,1.03053889020584,154.11932,27.3190037073414,56.0891470204295,54.4854522548042,790.84,788.739803562511,774.298677345632,774.769009660936,1.58800527276987,1.33662999960955,511.7,264.655668386882,166.196902498211,152.704870218803,136.2,127.532045946396,124.436122608624,116.88055515674,1.52428600598477,1.29359857386068,159,49.0809056101215,56.0121415409195,54.0866342594864,6264.6,5635.63242883303,5220.23339985173,4609.23394775516,1.46126453970578,1.1702892679801,6648,2934.75012485434,3188.9692127708,3239.42713113079,82.76,81.6411353421009,69.9117481463209,65.8676237051065,1.45617275783712,1.2181837356549,127.2,37.5050274679541,45.7905055661105,48.4269309234478,41.08,42.7012485433661,30.1391040096372,33.0912830540048,1.30119475312806,1.18790972605868,88.8,17.4418511736308,34.4512641277501,31.4833324662264,74.8,65.3842184118528,55.9926000854056,48.8562841744971,1.3890039583902,1.14778764001395,124,29.958881305144,46.6707617250887,45.2091880946933,3.2,2.83702347261528,3.10369114783072,2.75288335789771,1.5808185358593,1.37212318226249,2,0.989512235724988,0.748331477354788,0.688492051582625,5
3,31.6697,42.47918,25.780088524523,35.8266622775276,0.907748940958608,0.565959402599918,46.6827,32.8139,19.7568169566861,20.2352755494359,853.066666666667,806.32,838.397474876588,795.917955389629,1.08071222739453,0.993683242671842,349.5,294.26,164.497220510122,139.690649651292,120.333333333333,131.8,113.120944982493,126.299119259258,1.04419984826072,0.828835082389543,82,76,37.7477004450455,32.4370158923413,4302,6144.4,3270.74088584538,4883.14665130508,0.830997268972233,0.47573293715862,7170,4997.2,3263.8982827288,3388.72776126971,90.1333333333333,99.48,29.7974691182743,50.8751815018953,0.711527349687963,0.640409153845615,153.9,67.8,64.9656490428254,51.6077668573249,43.6333333333333,33.06,25.0464204191053,21.550570843474,0.623714127526393,0.806658160966467,96.3,19.26,43.5313169517711,36.1203322243858,130.333333333333,114.6,126.793348176766,111.038718019536,1.07268207483,1.05377655495521,69,26.6,28.9865869364129,29.5878353381926,2.66666666666667,2.4,2.51984209978975,2.29739670999407,1.03972077083992,1.01140426470735,2,0.8,0.942809041582063,0.8,7.1
5,88.936744,53.0810345991561,70.3589754653339,35.4670340763223,1.44582439252613,1.44965185151787,122.90607,16.6067031070196,46.4823352229548,46.7987411857363,743.42,1001.90015343306,696.313849401554,934.317838638789,1.53852655655114,0.918408454252987,810.6,685.075450709628,296.615154029594,345.418176142546,170.6,113.262754123514,148.737352419316,89.070067942469,1.50699778198989,1.45283671508116,205,28.7456846950518,70.4062497225921,77.8345570019157,4617.8858,3028.97222976601,1043.15379207048,66.7540492708117,1.32454830505054,0.948287387100874,8958.571,2061.36915880322,2958.0214919041,3688.32248849264,71.69,110.225738396624,52.6969674774445,89.0055627064925,1.35405196166708,0.806498880241131,127.05,75.7144227080936,50.2814916246525,47.9885185289923,7.8044,5.02813732259302,4.41155737208488,1.29818325369882,1.37461505205449,1.11157595936491,12.878,2.89514614499425,4.4892312749512,5.51190567609242,89.605316,95.9483690295359,8.41891159935983,1.07161063031246,0.457810241617619,0.205020165816558,399.97342,92.0454936478711,155.329609173008,166.38490830798,2.4,2.08438818565401,2.35215804504935,2.06961716427708,1.58902691517397,1.28917688075573,1,0.964326812428078,0.489897948556636,0.277969098599166,70.4
4,125.5477425,150.68706841,101.619656527468,123.912655458093,1.24022852811111,0.646030700253785,166.9985,116.63368359,60.6729816944612,64.8946231152454,683.825,786.083,668.245439209045,773.969075483163,1.36345175773514,0.878046018298477,328,519.2367,146.137185120694,127.028062690887,167,165.43,163.164489398182,162.686490245438,1.36516078346081,0.907285301983085,84,105.615,32.9545141065682,27.4028301458079,9153.75,14672.171,6732.62216229007,10896.5620279163,1.09867487680785,0.449359419121593,19120,12851.562,7295.25326410948,8414.41109833356,110.725,161.394,91.8659515554127,143.804087343943,1.21290121813026,0.681712827729796,157.3,123.9315,65.3464756126909,61.5789474089969,20.5,23.1424,13.6571235387162,18.5783958563971,1.0229366008128,0.851981674034442,44.7,11.9811,18.0899143170995,14.6463525234101,61.25,74.806,35.1294549296652,56.8158423731452,0.954455128780834,0.793600005480766,139,42.561,56.623206373359,44.1928315906551,4.25,5.197,4.11953428781424,5.09729690079029,1.35458107521317,0.83940238242474,3,3.591,1.08972473588517,0.984982740965546,0.15
3,92.7621266666667,84.6666485981308,92.0785865985004,84.2736602797993,1.09127642260628,0.869550151554999,27.46,44.6940186915888,11.2109620987119,8.44380100180744,802.5,853.836448598131,794.453152954972,844.09688643206,1.08864161283885,0.739808474397835,276.8,562.64953271028,113.005339106905,123.347426957032,156.666666666667,133.953271028037,151.053122253351,127.786159070071,1.06463303366757,0.916573446811744,95,56.3271028037383,39.7520090337862,43.0957168063995,8470.66666666667,6341.97196261682,7918.63268986348,6012.19011121128,1.03594923795729,0.974042671774501,7204,2366.06542056075,2941.85931380517,2240.66678351064,113.1,156.723364485981,98.3109545422435,144.183842074165,0.961364665326128,0.539855666422967,141.3,124.940186915888,60.437902015209,55.2177331319535,16.3,12.1392523364486,13.4198710159859,9.11042267168519,0.939817262552626,0.872848368937933,21.4,6.42149532710281,8.74109070234754,9.5569885082876,41.84,20.1252336448598,12.5859253269998,2.63655011514205,0.707900353633885,0.621489688811061,70.48,14.8,30.030615489308,27.2489817813984,5,5.58878504672897,4.93242414866094,5.55176292241348,1.08518861296765,0.73840011994418,2,3.66355140186916,0.816496580927726,0.610703149633815,2.1
8,67.027509625,42.1527564861111,37.8541858486983,27.7240638925812,1.63552504992261,1.47992531533582,197.4423,15.1621527777778,65.3763921977225,43.8061094261635,739.4625,1028.30861111111,704.156026409285,966.513068288283,2.02724393884267,1.01848156281315,810.6,727.394166666667,251.090914498613,330.56134421157,153.375,104.477777777778,140.460519827269,83.8756397541051,2.00724164093005,1.64352551805061,205,27.6888888888889,55.5156228011539,71.2993653981074,4644.303625,2493.64111111111,1281.27660055999,50.3205726957283,1.61592597917462,1.03963300949375,11848.571,1716.53944444444,4268.80518635683,3610.46778926674,53.7775,105.479722222222,24.4176007495638,65.7148996722093,1.61276844510996,0.698501248062471,141,79.0833333333333,50.2677497880102,54.8431353947132,7.6515,4.58416666666667,4.88149784602082,1.17966991599938,1.8396099432987,1.34890473210277,15.978,2.46916666666667,4.90547864637081,5.26097227758858,129.8783225,102.445322222222,36.0355353488188,1.18259210146165,1.63397718517195,0.869263476597577,399.97342,76.6519,122.891197540337,156.821282613733,2.25,2.00555555555556,2.10397901101729,1.99586393166138,2.01412252922487,1.35150930160599,3,1.1,0.82915619758885,0.197124388880113,105
2,164.567735,173.121823333333,162.554567939815,171.30069357251,0.680939184086127,0.580708303864853,51.32453,80.5181766666667,25.662265,24.1946154694749,680.45,726.9,666.028362759425,713.780129897854,0.672028423264643,0.560272877858542,278.7,366.166666666667,139.35,131.380439944461,190,188.333333333333,189.934199132226,188.275014356481,0.69280088019564,0.644381437330351,10,58.3333333333333,5,4.71404520791032,14368,17108.6666666667,11782.9597300509,14637.7729328651,0.519049690188679,0.366415374840661,16444,13011.3333333333,8222,7751.77593988773,78.55,88.2333333333333,72.9808193979761,83.0634401512619,0.623109732788987,0.481849682744794,58.1,55.2333333333333,29.05,27.3886026579589,18.65,22.7666666666667,13.9749776386225,18.2258578629424,0.454139009506507,0.307690226852003,24.7,18.5666666666667,12.35,11.6436916635385,50,62.3333333333333,33.6303434416005,46.166535613426,0.386386706288604,0.252392233376897,74,53.6666666666667,37,34.8839345385363,4.5,5,4.24264068711928,4.7622031559046,0.636514168294813,0.500402423538188,3,3,1.5,1.4142135623731,5.9
6,82.0245416666667,75.8925025,68.846824246815,66.6477098110514,1.66851138263508,1.54082691958498,124.1166,20.241175,37.301143688503,31.3698838883071,741.233333333333,725.5775,704.48265777601,695.737067050346,1.73551675071112,1.56306596455509,773,243.63,265.666675031367,237.439242215245,166.5,166.55,149.929039052106,152.890808118274,1.71561619848356,1.50926520825708,171,50,58.0595958190088,54.4490358041352,5505.40483333333,5390.378625,1476.35913433424,1941.27466082596,1.51319688461399,1.23547314443455,10278.571,3135.821375,3553.4376024891,3299.64441029609,70.8216666666667,73.06,48.5625874023697,43.8812560446085,1.53803059147132,1.20266994459699,135.97,40.3325,47.6754130961535,52.7994022219949,12.3703333333333,9.77275,6.11947337802023,6.40606190571827,1.39513942248941,1.38296333684862,35.778,4.55725,11.3557504033077,5.95667843160095,100.337763333333,155.8783225,14.5967634429226,27.6751100711621,0.949778248101673,0.445417519510398,399.97342,139.9966775,141.745076458926,180.406966780383,3.16666666666667,2.45,2.88449914061482,2.3413951556143,1.69441507341845,1.69332573684137,4,0.55,1.46249406456535,0.864580823289529,50
5,72.952854,56.1811037,59.1862406988543,35.5613193936959,1.4457946011789,1.06985444550587,122.90607,34.6201539857143,40.250191507903,51.8922701218902,776.88,1011.55557142857,734.615272701362,940.354337448542,1.54969398257646,0.824469073910245,772,744.032571428571,282.037085504726,353.7585495146,151.2,104.68,134.66503454858,84.2421322809739,1.52027198000205,1.25620596114172,171,48.03,58.6665151513195,67.5505347340577,5329.0858,2920.84514285714,1130.14391299645,52.9086002318865,1.30020285201444,0.90277763054394,8958.571,1553.24342857143,3530.6799550011,3564.83143036243,86.386,111.233271428571,57.4684730300687,96.1147560196765,1.38443341960821,0.807418396297845,135.97,81.2140142857143,50.4870199556282,43.5041042367339,8.9644,3.88928571428571,4.78979196033283,1.04448728143713,1.33671075092445,1.14225612194639,16.978,1.63228571428571,5.82042863026427,4.75614538448599,107.805316,58.9466171428571,13.4503489422866,0.628577985113108,0.789555345837517,0.381839010144942,399.97342,53.6990971428571,149.375412914708,134.777497654404,2.2,2.25285714285714,2.1689435423954,2.21592944465694,1.59416669911802,1.1045760432333,1,1.12571428571429,0.4,0.434649753437484,31.5
